2026-01-19 09:53:05,916 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators']
2026-01-19 09:53:06,061 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub']
2026-01-19 09:53:06,063 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub', 'start']
2026-01-19 09:53:06,268 DEBUG    root            On GCE from disk cache: False
2026-01-19 09:53:06,270 DEBUG    root            Running [gcloud.beta.emulators.pubsub.start] with arguments: [--host-port: "<googlecloudsdk.calliope.arg_parsers.HostPort object at 0x7ffffc7b8830>"]
2026-01-19 09:53:06,270 DEBUG    root            Found Cloud SDK root: /google-cloud-sdk
2026-01-19 09:53:06,271 INFO     ___FILE_ONLY___ Executing: /google-cloud-sdk/platform/pubsub-emulator/bin/cloud-pubsub-emulator --host=0.0.0.0 --port=8085

2026-01-19 09:53:06,278 DEBUG    root            Chosen display Format:yaml
2026-01-19 09:53:06,795 INFO     ___FILE_ONLY___ [pubsub] This is the Google Pub/Sub fake.

2026-01-19 09:53:06,797 INFO     ___FILE_ONLY___ [pubsub] Implementation may be incomplete or differ from the real system.

2026-01-19 09:53:06,910 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:06 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 09:53:06,911 INFO     ___FILE_ONLY___ [pubsub] INFO: IAM integration is disabled. IAM policy methods and ACL checks are not supported

2026-01-19 09:53:07,104 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): No SLF4J providers were found.

2026-01-19 09:53:07,104 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): Defaulting to no-operation (NOP) logger implementation

2026-01-19 09:53:07,105 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): See https://www.slf4j.org/codes.html#noProviders for further details.

2026-01-19 09:53:07,584 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:07 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 09:53:07,584 INFO     ___FILE_ONLY___ [pubsub] INFO: Server started, listening on 8085

2026-01-19 09:53:08,952 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:08 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:08,952 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:53:09,141 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:09 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:09,142 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:53:09,162 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:09 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:09,163 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:53:09,387 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:09 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:09,389 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:53:26,240 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:26,241 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:53:26,278 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,278 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:53:26,279 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,279 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:53:26,279 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,280 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:53:26,280 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,280 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:53:26,386 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:26,386 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:53:26,412 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:53:26,413 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:53:26,440 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:26,440 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:53:26,452 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,452 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:53:26,453 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,453 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:53:26,453 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,454 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:53:26,455 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,455 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:53:26,528 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:26,529 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:53:26,531 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,531 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:53:26,531 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,531 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:53:26,532 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,532 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:53:26,533 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,533 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:53:26,540 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:53:26,540 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:53:26,557 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:53:26,557 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:53:26,559 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,559 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:53:26,559 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,560 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:53:26,560 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,560 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:53:26,561 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:53:26 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:53:26,561 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

