2026-01-19 10:07:02,074 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators']
2026-01-19 10:07:02,207 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub']
2026-01-19 10:07:02,209 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub', 'start']
2026-01-19 10:07:02,418 DEBUG    root            On GCE from disk cache: False
2026-01-19 10:07:02,419 DEBUG    root            Running [gcloud.beta.emulators.pubsub.start] with arguments: [--host-port: "<googlecloudsdk.calliope.arg_parsers.HostPort object at 0x7ffffc7b4830>"]
2026-01-19 10:07:02,420 DEBUG    root            Found Cloud SDK root: /google-cloud-sdk
2026-01-19 10:07:02,420 INFO     ___FILE_ONLY___ Executing: /google-cloud-sdk/platform/pubsub-emulator/bin/cloud-pubsub-emulator --host=0.0.0.0 --port=8085

2026-01-19 10:07:02,424 DEBUG    root            Chosen display Format:yaml
2026-01-19 10:07:02,917 INFO     ___FILE_ONLY___ [pubsub] This is the Google Pub/Sub fake.

2026-01-19 10:07:02,918 INFO     ___FILE_ONLY___ [pubsub] Implementation may be incomplete or differ from the real system.

2026-01-19 10:07:03,031 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 10:07:02 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 10:07:03,031 INFO     ___FILE_ONLY___ [pubsub] INFO: IAM integration is disabled. IAM policy methods and ACL checks are not supported

2026-01-19 10:07:03,273 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): No SLF4J providers were found.

2026-01-19 10:07:03,274 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): Defaulting to no-operation (NOP) logger implementation

2026-01-19 10:07:03,274 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): See https://www.slf4j.org/codes.html#noProviders for further details.

2026-01-19 10:07:03,762 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 10:07:03 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 10:07:03,763 INFO     ___FILE_ONLY___ [pubsub] INFO: Server started, listening on 8085

2026-01-19 10:07:04,073 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 10:07:04 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 10:07:04,076 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 10:07:04,099 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 10:07:04 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 10:07:04,100 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 10:07:04,990 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 10:07:04 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 10:07:04,990 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 10:07:05,696 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 10:07:05 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 10:07:05,696 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

