2026-01-19 09:15:22,154 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators']
2026-01-19 09:15:22,296 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub']
2026-01-19 09:15:22,298 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub', 'start']
2026-01-19 09:15:22,558 DEBUG    root            On GCE from disk cache: False
2026-01-19 09:15:22,559 DEBUG    root            Running [gcloud.beta.emulators.pubsub.start] with arguments: [--host-port: "<googlecloudsdk.calliope.arg_parsers.HostPort object at 0x7ffffc7b4830>"]
2026-01-19 09:15:22,560 DEBUG    root            Found Cloud SDK root: /google-cloud-sdk
2026-01-19 09:15:22,560 INFO     ___FILE_ONLY___ Executing: /google-cloud-sdk/platform/pubsub-emulator/bin/cloud-pubsub-emulator --host=0.0.0.0 --port=8085

2026-01-19 09:15:22,564 DEBUG    root            Chosen display Format:yaml
2026-01-19 09:15:23,146 INFO     ___FILE_ONLY___ [pubsub] This is the Google Pub/Sub fake.

2026-01-19 09:15:23,147 INFO     ___FILE_ONLY___ [pubsub] Implementation may be incomplete or differ from the real system.

2026-01-19 09:15:23,260 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:23 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 09:15:23,262 INFO     ___FILE_ONLY___ [pubsub] INFO: IAM integration is disabled. IAM policy methods and ACL checks are not supported

2026-01-19 09:15:23,501 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): No SLF4J providers were found.

2026-01-19 09:15:23,501 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): Defaulting to no-operation (NOP) logger implementation

2026-01-19 09:15:23,502 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): See https://www.slf4j.org/codes.html#noProviders for further details.

2026-01-19 09:15:24,052 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:24 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 09:15:24,053 INFO     ___FILE_ONLY___ [pubsub] INFO: Server started, listening on 8085

2026-01-19 09:15:35,464 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:35,465 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:35,491 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,492 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:35,492 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,492 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:35,493 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,493 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:35,494 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,494 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:35,749 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:35,750 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:15:35,837 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:15:35,838 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:15:35,872 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:35,872 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:35,885 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,885 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:35,886 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,886 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:35,886 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,887 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:35,887 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,887 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:35,972 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:35,972 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:35,974 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,974 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:35,974 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,975 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:35,975 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,976 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:35,976 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:35,976 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:35,981 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:35 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:15:35,982 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:15:36,002 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,003 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,007 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,008 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,008 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,008 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,008 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,009 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,009 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,009 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,036 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,037 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,039 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,039 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,040 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,040 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,040 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,041 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,041 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,041 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,046 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:15:36,047 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:15:36,065 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,065 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,072 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,072 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,073 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,074 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,074 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,075 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,075 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,075 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,100 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,100 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,103 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,103 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,103 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,104 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,104 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,104 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,104 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,105 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,109 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:15:36,110 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:15:36,133 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,133 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,135 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,135 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,136 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,136 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,136 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,137 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,137 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,137 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,162 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,163 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,165 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,165 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,165 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,166 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,166 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,166 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,166 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,167 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,174 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:15:36,174 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:15:36,190 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,191 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,193 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,193 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,195 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,195 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,195 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,195 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,196 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,196 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,219 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,219 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,220 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,221 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,221 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,221 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,222 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,222 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

2026-01-19 09:15:36,222 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,222 INFO     ___FILE_ONLY___ [pubsub] INFO: Not forwarding key: content-length

2026-01-19 09:15:36,226 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpHandler$1 onError

2026-01-19 09:15:36,226 INFO     ___FILE_ONLY___ [pubsub] INFO: Exception when handling request: NOT_FOUND: Topic not found

2026-01-19 09:15:36,244 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:15:36,244 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:15:36,247 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,247 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

2026-01-19 09:15:36,247 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,248 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: User-Agent

2026-01-19 09:15:36,248 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:15:36 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:15:36,248 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Accept

