2026-01-19 09:02:48,292 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators']
2026-01-19 09:02:48,419 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub']
2026-01-19 09:02:48,421 DEBUG    root            Loaded Command Group: ['gcloud', 'beta', 'emulators', 'pubsub', 'start']
2026-01-19 09:02:48,635 DEBUG    root            On GCE from disk cache: False
2026-01-19 09:02:48,637 DEBUG    root            Running [gcloud.beta.emulators.pubsub.start] with arguments: [--host-port: "<googlecloudsdk.calliope.arg_parsers.HostPort object at 0x7ffffc7b0830>"]
2026-01-19 09:02:48,638 DEBUG    root            Found Cloud SDK root: /google-cloud-sdk
2026-01-19 09:02:48,638 INFO     ___FILE_ONLY___ Executing: /google-cloud-sdk/platform/pubsub-emulator/bin/cloud-pubsub-emulator --host=0.0.0.0 --port=8085

2026-01-19 09:02:48,642 DEBUG    root            Chosen display Format:yaml
2026-01-19 09:02:49,240 INFO     ___FILE_ONLY___ [pubsub] This is the Google Pub/Sub fake.

2026-01-19 09:02:49,241 INFO     ___FILE_ONLY___ [pubsub] Implementation may be incomplete or differ from the real system.

2026-01-19 09:02:49,356 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:02:49 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 09:02:49,356 INFO     ___FILE_ONLY___ [pubsub] INFO: IAM integration is disabled. IAM policy methods and ACL checks are not supported

2026-01-19 09:02:49,541 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): No SLF4J providers were found.

2026-01-19 09:02:49,542 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): Defaulting to no-operation (NOP) logger implementation

2026-01-19 09:02:49,542 INFO     ___FILE_ONLY___ [pubsub] SLF4J(W): See https://www.slf4j.org/codes.html#noProviders for further details.

2026-01-19 09:02:49,983 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:02:49 AM com.google.cloud.pubsub.testing.v1.Main main

2026-01-19 09:02:49,983 INFO     ___FILE_ONLY___ [pubsub] INFO: Server started, listening on 8085

2026-01-19 09:02:51,223 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:02:51 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:02:51,224 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:02:51,295 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:02:51 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:02:51,296 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:02:51,797 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:02:51 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:02:51,798 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:02:51,928 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:02:51 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:02:51,929 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected HTTP/2 connection.

2026-01-19 09:03:08,113 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:03:08 AM io.gapi.emulators.netty.HttpVersionRoutingHandler channelRead

2026-01-19 09:03:08,115 INFO     ___FILE_ONLY___ [pubsub] INFO: Detected non-HTTP/2 connection.

2026-01-19 09:03:08,167 INFO     ___FILE_ONLY___ [pubsub] Jan 19, 2026 9:03:08 AM io.gapi.emulators.grpc.HttpAdapter$StubMethodHandler handle

2026-01-19 09:03:08,168 INFO     ___FILE_ONLY___ [pubsub] INFO: Forwarding key: Host

